batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
259,1769708167.1869967,decode,100,512170,0.21808388332978496,512070,100,7491.43640711958,0,0,0,0,0,0.0
260,1769708167.2004354,decode,100,512270,0.2181264637002342,512170,100,7491.43640711958,0,0,0,0,0,0.0
261,1769708167.213815,decode,100,512370,0.2181690440706834,512270,100,7491.43640711958,0,0,0,0,0,0.0
262,1769708167.227262,decode,100,512470,0.21821162444113265,512370,100,7491.43640711958,0,0,0,0,0,0.0
263,1769708167.2406607,decode,100,512570,0.21825420481158186,512470,100,7491.43640711958,0,0,0,0,0,0.0
264,1769708167.2540748,decode,100,512670,0.21829678518203108,512570,100,7491.43640711958,0,0,0,0,0,0.0
265,1769708167.267485,decode,100,512770,0.21833936555248032,512670,100,7491.43640711958,0,0,0,0,0,0.0
266,1769708167.28091,decode,100,512870,0.21838194592292953,512770,100,7491.43640711958,0,0,0,0,0,0.0
267,1769708167.2943385,decode,100,512970,0.21842452629337875,512870,100,7491.43640711958,0,0,0,0,0,0.0
268,1769708167.307752,decode,100,513070,0.218467106663828,512970,100,7491.43640711958,0,0,0,0,0,0.0
269,1769708167.321204,decode,100,513170,0.2185096870342772,513070,100,7491.43640711958,0,0,0,0,0,0.0
270,1769708167.3346388,decode,100,513270,0.2185522674047264,513170,100,7491.43640711958,0,0,0,0,0,0.0
271,1769708167.3480518,decode,100,513370,0.21859484777517565,513270,100,7491.43640711958,0,0,0,0,0,0.0
272,1769708167.361536,decode,100,513470,0.21863742814562487,513370,100,7491.43640711958,0,0,0,0,0,0.0
273,1769708167.3749127,decode,100,513570,0.21868000851607408,513470,100,7491.43640711958,0,0,0,0,0,0.0
274,1769708167.388388,decode,100,513670,0.21872258888652332,513570,100,7491.43640711958,0,0,0,0,0,0.0
275,1769708167.401808,decode,100,513770,0.21876516925697254,513670,100,7491.43640711958,0,0,0,0,0,0.0
276,1769708167.4152374,decode,100,513870,0.21880774962742175,513770,100,7491.43640711958,0,0,0,0,0,0.0
277,1769708167.428706,decode,100,513970,0.218850329997871,513870,100,7491.43640711958,0,0,0,0,0,0.0
278,1769708167.4420788,decode,100,514070,0.2188929103683202,513970,100,7491.43640711958,0,0,0,0,0,0.0
279,1769708167.4555304,decode,100,514170,0.21893549073876942,514070,100,7491.43640711958,0,0,0,0,0,0.0
280,1769708167.4690068,decode,100,514270,0.21897807110921866,514170,100,7491.43640711958,0,0,0,0,0,0.0
281,1769708167.4824378,decode,100,514370,0.21902065147966787,514270,100,7491.43640711958,0,0,0,0,0,0.0
282,1769708167.4958773,decode,100,514470,0.21906323185011708,514370,100,7491.43640711958,0,0,0,0,0,0.0
283,1769708167.5093713,decode,100,514570,0.21910581222056633,514470,100,7491.43640711958,0,0,0,0,0,0.0
284,1769708167.5228732,decode,100,514670,0.21914839259101554,514570,100,7446.146067295789,0,0,0,0,0,0.0
285,1769708167.536216,decode,100,514770,0.21919097296146475,514670,100,7446.146067295789,0,0,0,0,0,0.0
286,1769708167.5496528,decode,100,514870,0.219233553331914,514770,100,7446.146067295789,0,0,0,0,0,0.0
287,1769708167.5631151,decode,100,514970,0.2192761337023632,514870,100,7446.146067295789,0,0,0,0,0,0.0
288,1769708167.5765564,decode,100,515070,0.21931871407281242,514970,100,7446.146067295789,0,0,0,0,0,0.0
289,1769708167.5899951,decode,100,515170,0.21936129444326166,515070,100,7446.146067295789,0,0,0,0,0,0.0
290,1769708167.6034632,decode,100,515270,0.21940387481371088,515170,100,7446.146067295789,0,0,0,0,0,0.0
291,1769708167.6172633,decode,100,510170,0.21723227592080052,515270,100,7446.146067295789,0,0,0,0,0,0.0
292,1769708167.6333857,decode,100,473869,0.2017751756440281,515370,99,7446.146067295789,0,0,0,0,0,0.0
293,1769708167.6465564,decode,99,401161,0.1708158398978071,510269,92,7446.146067295789,0,0,0,0,0,0.0
294,1769708167.658357,decode,92,396039,0.1686348733233979,473961,78,7446.146067295789,0,0,0,0,0,0.0
295,1769708167.6695108,decode,78,396116,0.16866766020864382,401239,77,7446.146067295789,0,0,0,0,0,0.0
296,1769708167.6810067,decode,77,401116,0.17079667873110496,396116,77,7446.146067295789,1,0,0,0,0,0.0
298,1769708167.69516,decode,78,396072,0.16864892484564617,401194,78,7446.146067295789,0,0,0,0,0,0.0
299,1769708167.706503,decode,78,396149,0.16868171173089205,401272,77,7446.146067295789,0,0,0,0,0,0.0
300,1769708167.7184203,decode,77,395950,0.16859697679369812,396149,77,7446.146067295789,1,0,0,0,0,0.0
303,1769708167.7348766,decode,78,401106,0.17079242069406003,401028,78,7446.146067295789,0,0,0,0,0,0.0
304,1769708167.7468042,decode,78,400907,0.1707076857568661,401106,78,7446.146067295789,1,0,0,0,0,0.0
307,1769708167.763079,decode,79,406065,0.172903981264637,405986,79,7446.146067295789,0,0,0,0,0,0.0
308,1769708167.7751641,decode,79,405866,0.17281924632744305,406065,79,7446.146067295789,1,0,0,0,0,0.0
311,1769708167.7920065,decode,80,410747,0.1748975942090696,410946,80,7446.146067295789,1,0,0,0,0,0.0
313,1769708167.806876,decode,80,415827,0.17706067702789013,410827,80,7446.146067295789,1,0,0,0,0,0.0
315,1769708167.821618,decode,81,415709,0.17701043219076007,415908,81,7446.146067295789,1,0,0,0,0,0.0
318,1769708167.8383212,decode,82,420873,0.17920928252075793,420791,82,7446.146067295789,0,0,0,0,0,0.0
319,1769708167.8506472,decode,82,420674,0.17912454758356397,420873,82,7446.146067295789,1,0,0,0,0,0.0
322,1769708167.867474,decode,83,425840,0.18132424952097084,425757,83,7446.146067295789,0,0,0,0,0,0.0
323,1769708167.8799448,decode,83,425641,0.18123951458377688,425840,83,7446.146067295789,1,0,0,0,0,0.0
326,1769708167.8968294,decode,84,430809,0.18344006812859273,430725,84,7446.146067295789,0,0,0,0,0,0.0
327,1769708167.9093657,decode,84,430610,0.18335533319139877,430809,84,7446.146067295789,1,0,0,0,0,0.0
330,1769708167.9274464,decode,86,440782,0.18768660847349372,440696,86,7446.146067295789,0,0,0,0,0,0.0
331,1769708167.9400692,decode,86,440583,0.18760187353629976,440782,86,7446.146067295789,1,0,0,0,0,0.0
334,1769708167.957518,decode,87,440557,0.18759080263998296,445670,87,7446.146067295789,0,0,0,0,0,0.0
335,1769708167.969611,decode,87,445557,0.18971982116244412,445757,87,7446.146067295789,1,0,0,0,0,0.0
338,1769708167.9871686,decode,88,445533,0.1897096018735363,450645,88,7446.146067295789,0,0,0,0,0,0.0
339,1769708167.9992342,decode,88,450533,0.19183862039599744,450733,88,7446.146067295789,1,0,0,0,0,0.0
342,1769708168.0169995,decode,89,455423,0.19392080051096444,455622,89,7446.146067295789,1,0,0,0,0,0.0
344,1769708168.0325735,decode,89,455313,0.1938739621034703,455512,89,7446.146067295789,1,0,0,0,0,0.0
347,1769708168.0501668,decode,90,460493,0.19607962529274003,460403,90,7446.146067295789,0,0,0,0,0,0.0
348,1769708168.0631726,decode,90,460294,0.1959948903555461,460493,90,7446.146067295789,1,0,0,0,0,0.0
351,1769708168.080778,decode,91,465476,0.1982014051522248,465385,91,7446.146067295789,0,0,0,0,0,0.0
352,1769708168.094027,decode,91,460078,0.19590291675537577,465476,91,6117.148991366769,1,0,0,0,0,0.0
355,1769708168.1114664,decode,91,465260,0.19810943155205452,465169,91,6117.148991366769,0,0,0,0,0,0.0
