Time (sec),throughput
18.488063929928582,126832
18.51364196036317,127088
18.548732964096505,127344
18.590605923191067,127600
18.62858600909932,127856
18.66628967203265,128112
18.706946142176506,128368
18.744926228084758,128624
18.787252184484274,128879
18.825044861566056,129135
18.85561841889939,129391
18.885749949566055,129647
18.92339107406657,129903
18.96526403316113,130159
19.00365885518099,130415
19.041940413760507,130671
19.07992049966876,130927
19.122246456068275,131182
19.160801382114457,131438
19.19109069624779,131679
19.21351562086861,131917
19.235940545489427,132155
19.25989363298963,132378
19.280559436605653,132576
19.300422919271405,132749
19.320665858186594,132900
19.339242592320304,133033
19.353690529600303,133143
19.36749204350254,133225
19.38059742483415,133292
19.393695085993173,133358
19.406758774304368,133423
19.41895213275628,133480
19.430694353211795,133532
19.442259832514637,133577
19.453869504847837,133613
19.464856267820544,133636
19.47543438334332,133649
19.485781632888088,133656
