,Time (sec),throughput
3379,146.82901849040877,333823
3380,146.88536791282675,333933
3381,146.92996871520714,334043
3382,146.97456951758753,334153
3383,147.0211041439679,334263
3384,147.06763877034828,334373
3385,147.11417339672866,334483
3386,147.16070802310904,334593
3387,147.20724264948942,334703
3388,147.2537772758698,334813
3389,147.30031190225017,334923
3390,147.34684652863055,335033
3391,147.39338115501093,335143
3392,147.4399157813913,335253
3393,147.48645040777168,335363
3394,147.53243898615207,335472
3395,147.57842756453246,335581
3396,147.62441614291285,335690
3397,147.67040472129324,335799
3398,147.71639329967363,335908
3399,147.76238187805401,336017
3400,147.8083704564344,336126
3401,147.8543590348148,336235
3402,147.90034761319518,336344
3403,147.94633619157557,336453
3404,147.99232476995596,336562
3405,148.03831334833635,336671
3406,148.08430192671673,336780
3407,148.13029050509712,336889
3408,148.1760027314775,336997
3409,148.22171495785787,337105
3410,148.26742718423824,337213
3411,148.31313941061862,337321
3412,148.358851636999,337429
3413,148.40456386337937,337537
3414,148.45027608975974,337645
3415,148.4958490521401,337752
3416,148.54142201452046,337859
3417,148.58699497690083,337966
3418,148.6325679392812,338073
3419,148.67814090166155,338180
3420,148.7237138640419,338287
3421,148.76928682642227,338394
3422,148.81485978880264,338501
3423,148.860432751183,338608
3424,148.90600571356336,338715
3425,148.95157867594372,338822
3426,148.99715163832408,338929
3427,149.04272460070445,339036
3428,149.0882975630848,339143
3429,149.13387052546517,339250
3430,149.17944348784553,339357
3431,149.2250164502259,339464
3432,149.27042493260626,339570
3433,149.31583341498663,339676
3434,149.361241897367,339782
3435,149.40665037974736,339888
3436,149.45205886212773,339994
3437,149.4974673445081,340100
3438,149.54287582688846,340206
3439,149.58828430926883,340312
3440,149.6336927916492,340418
3441,149.67891132202956,340523
3442,149.72412985240993,340628
3443,149.7693483827903,340733
3444,149.81456691317067,340838
3445,149.85978544355103,340943
3446,149.9050039739314,341048
3447,149.95022250431177,341153
3448,149.99544103469213,341258
3449,150.0406595650725,341363
3450,150.08587809545287,341468
3451,150.13109662583324,341573
3452,150.17787419621362,341677
3453,150.224651766594,341781
3454,150.2714293369744,341885
3455,150.31820690735478,341989
3456,150.36468892573515,342092
3457,150.41117094411553,342195
3458,150.4576529624959,342298
3459,150.50413498087627,342401
3460,150.55061699925665,342504
3461,150.59709901763702,342607
3462,150.6435810360174,342710
3463,150.69006305439777,342813
3464,150.73654507277814,342916
3465,150.78302709115852,343019
3466,150.8295091095389,343122
3467,150.87599112791926,343225
3468,150.92247314629964,343328
3469,150.96895516468,343431
3470,151.01543718306038,343534
3471,151.06191920144076,343637
3472,151.10840121982113,343740
3473,151.1548832382015,343843
3474,151.20136525658188,343946
3475,151.24784727496225,344049
3476,151.29432929334263,344152
3477,151.340422447723,344254
3478,151.38651560210337,344356
3479,151.43260875648375,344458
3480,151.47870191086412,344560
3481,151.5247950652445,344662
3482,151.57088821962486,344764
3483,151.61698137400523,344866
3484,151.6630745283856,344968
3485,151.70916768276598,345070
3486,151.75526083714635,345172
3487,151.80111706352673,345273
3488,151.8469732899071,345374
3489,151.8928295162875,345475
3490,151.93868574266787,345576
3491,151.98454196904825,345677
3492,152.03039819542863,345778
3493,152.076254421809,345879
3494,152.1221106481894,345980
3495,152.16796687456977,346081
3496,152.21382310095015,346182
3497,152.25967932733053,346283
3498,152.3055355537109,346384
3499,152.3511112040913,346484
3500,152.39668685447168,346584
3501,152.44226250485207,346684
3502,152.48783815523245,346784
3503,152.53341380561284,346884
3504,152.57898945599322,346984
3505,152.6245651063736,347084
3506,152.669967188754,347183
3507,152.71536927113436,347282
3508,152.76077135351474,347381
3509,152.80617343589512,347480
3510,152.8515755182755,347579
3511,152.89697760065587,347678
3512,152.94237968303625,347777
3513,152.98778176541663,347876
3514,153.033183847797,347975
3515,153.07858593017738,348074
3516,153.12398801255776,348173
3517,153.16939009493814,348272
3518,153.21479217731851,348371
3519,153.2619351876989,348470
3520,153.30907819807928,348569
3521,153.35622120845966,348668
3522,153.40336421884004,348767
3523,153.45050722922042,348866
3524,153.4976502396008,348965
3525,153.5444584019812,349063
3526,153.59126656436158,349161
3527,153.63807472674196,349259
3528,153.68488288912235,349357
3529,153.73169105150274,349455
3530,153.77849921388312,349553
3531,153.8253073762635,349651
3532,153.8721155386439,349749
3533,153.91892370102428,349847
3534,153.96573186340467,349945
3535,154.01254002578506,350043
3536,154.05934818816544,350141
3537,154.10570553454582,350238
3538,154.1520628809262,350335
3539,154.19842022730657,350432
3540,154.24477757368695,350529
3541,154.29113492006732,350626
3542,154.3374922664477,350723
3543,154.38384961282807,350820
3544,154.43020695920845,350917
3545,154.47656430558882,351014
3546,154.5229216519692,351111
3547,154.56927899834957,351208
3548,154.61563634472995,351305
3549,154.66168352440556,351401
3550,154.70773070408117,351497
3551,154.75377788375678,351593
3552,154.7997049994324,351688
3553,154.84563211510803,351783
3554,154.89155923078366,351878
3555,154.93748634645928,351973
3556,154.9834134621349,352068
3557,155.02934057781053,352163
3558,155.07526769348615,352258
3559,155.12119480916178,352353
3560,155.1671219248374,352448
3561,155.21304904051303,352543
3562,155.25897615618865,352638
3563,155.30490327186428,352733
3564,155.3508303875399,352828
3565,155.39675750321553,352923
3566,155.44268461889115,353018
3567,155.48861173456677,353113
3568,155.5345388502424,353208
3569,155.58046596591802,353303
3570,155.62639308159365,353398
3571,155.67232019726927,353493
3572,155.7182473129449,353588
3573,155.76417442862052,353683
3574,155.81010154429615,353778
3575,155.85564657997176,353872
3576,155.90119161564738,353966
3577,155.946736651323,354060
3578,155.9922816869986,354154
3579,156.03782672267423,354248
3580,156.08337175834984,354342
3581,156.12891679402546,354436
3582,156.17446182970107,354530
3583,156.2200068653767,354624
3584,156.2655519010523,354718
3585,156.31109693672792,354812
3586,156.35794552440353,354906
3587,156.40479411207914,355000
3588,156.45164269975476,355094
3589,156.49849128743037,355188
3590,156.54533987510598,355282
3591,156.5921884627816,355376
3592,156.6390370504572,355470
3593,156.68588563813282,355564
3594,156.73225870580842,355657
3595,156.77863177348402,355750
3596,156.82500484115963,355843
3597,156.87137790883523,355936
3598,156.91775097651083,356029
3599,156.96412404418643,356122
3600,157.01049711186204,356215
3601,157.05687017953764,356308
3602,157.10324324721324,356401
3603,157.14961631488885,356494
3604,157.19598938256445,356587
3605,157.24236245024005,356680
3606,157.28873551791565,356773
3607,157.33500887359128,356865
3608,157.3812822292669,356957
3609,157.42755558494252,357049
3610,157.47382894061815,357141
3611,157.52010229629377,357233
3612,157.5663756519694,357325
3613,157.61264900764502,357417
3614,157.65892236332064,357509
3615,157.70519571899626,357601
3616,157.7514690746719,357693
3617,157.7977424303475,357785
3618,157.84401578602314,357877
3619,157.89028914169876,357969
3620,157.93646560137438,358060
3621,157.98264206105,358151
3622,158.02881852072562,358242
3623,158.09900609084164,358333
3624,158.17064826362432,358424
3625,158.24205802303325,358515
3626,158.28823448270887,358606
3627,158.3344109423845,358697
3628,158.38058740206012,358788
